,id,conversation_id,created_at,date,tweet,hashtags
268,1.24E+18,1.24E+18,1.59E+12,26-03-2020,"Jai Ho
First time seen that saving people is more important  Beat them as elder brother or head of the Family.
In my view due to strict lockdown INDIA will definitely overcome on COVID-19.
Jai Hind",[]
269,1.24E+18,1.24E+18,1.59E+12,26-03-2020,"Modi’s Covid-19 lockdown speech shows he doesn’t learn from past mistakes, or doesn’t care to
Prime Minister Narendra Modi’s second speech on coronavirus reveals that he is like Nehru. He can win elections, and nothing else.
 https://theprint.in/opinion/modi-covid-19-lockdown-doesnt-learn-from-mistakes/387689/ …",[]
270,1.24E+18,1.24E+18,1.59E+12,26-03-2020,"Modi’s Covid-19 lockdown speech shows he doesn’t learn from past mistakes, or doesn’t care to.
Prime Minister Narendra Modi’s second speech on coronavirus reveals that he is like Nehru. He can win elections, and nothing else.
 https://theprint.in/opinion/modi-covid-19-lockdown-doesnt-learn-from-mistakes/387689/ …",[]
271,1.24E+18,1.24E+18,1.59E+12,26-03-2020,Chaturai acchi hai agar yhi chaturai lockdown k phle or sabhi international or national incomers pe lga dete to india me yh corona hota hi nhi or abhi bhi hmara administration of govt chook kr rhi hai jiski wajah se yh covid patients bad rhe hai .khali lockdown is not only soln,[]
272,1.24E+18,1.24E+18,1.59E+12,26-03-2020,"Following #CoViD- there will be an epidemic of mental health problems. #COVID19 kills, but so does a recession or a depression. Negative emotions such as anxiety and depression can weaken your immune system. This lockdown is going to be very hard for people who’re suffering (1/4)","['#covid', '#covid19']"
273,1.24E+18,1.24E+18,1.59E+12,25-03-2020,Please sir I hard promise that I have no any personally weakness sir.... I promise that I have no any problems and if govt will lead lockdown for 2months... I can't never believe without proof.. Corona virus or COVID 19 or rape or sex medical check up for these topics unchange,[]
274,1.24E+18,1.24E+18,1.59E+12,25-03-2020,"To PM - one must have prepared before announcement of lockdown. We Indian, poor people do not have comforts of our elected representative. Now one of our Indian dies either of Covid or hunger",[]
275,1.24E+18,1.24E+18,1.59E+12,25-03-2020,"@DIPPGOI writes to Chief Secretary of all States/UTs to not obstruct or call for closure of food processing Units, and to maintain uninterrupted supply for citizens during COVID-19 lockdown #COVID2019
@PMOIndia @narendramodi @nsitharaman @OfficeofUT @Dev_",['#covid2019']
276,1.24E+18,1.24E+18,1.59E+12,25-03-2020,"28-year-old Mohammad Javed, driver of a truck carrying LPG cylinders, has been stranded at the Hubli checkpost since 23rd March without food, water or any hope. Policemen posted at the border would not allow him to cross over as the COVID-19 lockdown is to be followed stringently",[]
277,1.24E+18,1.24E+18,1.59E+12,25-03-2020,"Modi’s Covid-19 lockdown speech shows he doesn’t learn from past mistakes, or doesn’t care to  https://theprint.in/opinion/modi-covid-19-lockdown-doesnt-learn-from-mistakes/387689/ … via @ThePrintIndia",[]
278,1.24E+18,1.24E+18,1.59E+12,25-03-2020,Please sir I promise that I will never obey lockdown for 1day within 21days.... Where is the proof of coronavirus or death or China or defense or COVID 19???all types of test and work completed matter of credit now time of pay coronaviras COVID 19........,[]
279,1.24E+18,1.24E+18,1.59E+12,25-03-2020,"Things to do at home for coming 21 days. 

If you do any activity or learn skills for 22 days than it becomes Habit so let's adopt New Habit in this time!!

#techtonicsin #covid_19 #corona #lockdown #newskills…  https://www.instagram.com/p/B-Jn1P_HNpJ/?igshid=85zosf7a9kga …","['#techtonicsin', '#covid_19', '#corona', '#lockdown', '#newskills']"
280,1.24E+18,1.24E+18,1.59E+12,25-03-2020,"Ty Modi sir you are giving close to close things to the Indian public purpose to awareness due to Covid 19 and I hope people are follow your instructions or tips of 21 days of full lockdown in India by Indian Government....🇮🇳🇮🇳🙏🙏
# Stay Home
# Stay Safe
# Wear mask
# Wash Hand",[]
281,1.24E+18,1.24E+18,1.59E+12,25-03-2020,"So that’s why @PMOIndia @Tejasvi_Surya dint take action, when @RahulGandhi gave warning about COVID-19 on Feb 12th, 2020.
If your govt would have taken action by his warning. Entire India would have not been in lockdown today or another 21 days for that matter.  https://twitter.com/Tejasvi_Surya/status/1242513502834536448 …",[]
282,1.24E+18,1.24E+18,1.59E+12,25-03-2020,"With the existing poor standards if the Indian  Government  proceed lockdown for 21 days or further, then typical casualty cause of starvation is higher than  COVID-19.
@MoHFW_INDIA @PMOIndia @TelanganaCMO pic.twitter.com/OzSgFKZXR8",[]
283,1.24E+18,1.24E+18,1.59E+12,25-03-2020,"COVID-19: @narendramodi @drharshvardhan @mlkhattar Sir, the very purpose of lockdown(Social Distancing)will be defeated when public is to go to grocery store or mother dairy & there is lot of rush.People don't/can't maintain distance. Online sale with govt support can do wonders.",[]
284,1.24E+18,1.24E+18,1.59E+12,25-03-2020,"Subject:-COVID:-19
Now The world is in big trouble for covid:-19 virus .It englough us day by  http://day.Mr .P.M Lockdown is the right way to stop the virus,but everyone has not the facilities of food or essential things every day with out work.poor family face problems.  pic.twitter.com/FRd6TSgG6h – at jalpaiguri",[]
285,1.24E+18,1.24E+18,1.59E+12,24-03-2020,"Any plan for Covid-19 testings on suspects or just lockdown for 3 weeks...
Maximum testings is the better solution with lockdown.  https://twitter.com/PMOIndia/status/1242460576720146433 …",[]
286,1.24E+18,1.24E+18,1.59E+12,24-03-2020,"What you are gonna do more now ? 
#Facebook ? #whtsapp? #instagram ? #twitter ? #tiktok ? #youtube ? #netflix ? #amazon ? #hotstar ? #television ? #sleepingwholeday ? 

 Or
#Family ?

21 Days lockdown #India
#covid_19 #coronaoutbreak","['#facebook', '#whtsapp', '#instagram', '#twitter', '#tiktok', '#youtube', '#netflix', '#amazon', '#hotstar', '#television', '#sleepingwholeday', '#family', '#india', '#covid_19', '#coronaoutbreak']"
287,1.24E+18,1.24E+18,1.59E+12,24-03-2020,"All my Indian people jo pm Shree @narendramodi  ji ne ye lock down for all India me lagu liya h Bo Sbhi deshvasi ke hit ke liye h. Imp h social distancing jarur banaya rakhe jisse Aap or aapke family member svast rhe  jisse "" covid 19 "" ko control kiya ja skta h. Isse ghabraye ni  pic.twitter.com/TJOBCF35bA",[]
288,1.24E+18,1.24E+18,1.59E+12,24-03-2020,In this grave situation of Covid 19 lockdown please help poor and needy...if any one in my locality needs food items or medicine feel free to contact me on 9797024075,[]
289,1.24E+18,1.24E+18,1.59E+12,24-03-2020,"@flyspicejet in the wake of COVID-19 since there is lockdown for 21 days, could you tell about the rescheduling or cancellation policy?",[]
290,1.24E+18,1.24E+18,1.59E+12,24-03-2020,"Guys don't you know what does curfew or lockdown means? People started to roam,go on drives like govt given vacations to enjoy. Don't underestimate the results of misprecautions for COVID-19. See ITALY situation & rest is history.#BreakTheChain #Covid19India #CoronavirusLockdown","['#breakthechain', '#covid19india', '#coronaviruslockdown']"
291,1.24E+18,1.24E+18,1.59E+12,24-03-2020,@BSYBJP  Sir are you insane where is the bloody lock down  can't you ask people to celebrate yugadi at place where they are now ARE YOU CONTROLING COVID 19 or spreading it shame @narendramodi Sir ji  what is this can't your CM enforce Lock down properly i,[]
292,1.24E+18,1.24E+18,1.59E+12,24-03-2020,"This is a difficult period for everyone across the globe. #covid_19 #pandemic has taken over. In India and in many other countries it's been a state of partial or complete #Lockdown . Many individuals, communities, economies, businesses are suffering.
#drsajalhalder #skincare pic.twitter.com/Ddzw6ykvUo","['#covid_19', '#pandemic', '#lockdown', '#drsajalhalder', '#skincare']"
293,1.24E+18,1.24E+18,1.59E+12,24-03-2020,"Guys pls take this Lockdown seriously. Agar aaj aap government ka sath denge, to aap apne aap or apni family ko he save karenge. Pls pls stay at home, be safe and help India to fight this #Covid_19 . @narendramodi sir , salute to you🙏🏻 #fightagainstcorona #lockdownindia #india  https://twitter.com/narendramodi/status/1242323791436320768 … pic.twitter.com/ddde15DkmO","['#covid_19', '#fightagainstcorona', '#lockdownindia', '#india']"
294,1.24E+18,1.24E+18,1.59E+12,24-03-2020,Kindly no more claps or clanging of thalis! A strict entire country lockdown. Is the only vaccine to let this #COVID go away. Because we have lessons being learnt from other countries. Before its too late. #ModiHaiTohMumkinHai,"['#covid', '#modihaitohmumkinhai']"
295,1.24E+18,1.24E+18,1.59E+12,24-03-2020,"Lockdown,Social Distancing, Self Isolation, taking precautions or DEATH, Which one you will prefer. We have mostly imported cases of #COVID-19 and that too about 500 with a population of 1.35  billions.Kudos to @PMOIndia, @drharshvardhan, Brave pilots, doctors, paramedics.",['#covid']
296,1.24E+18,1.24E+18,1.59E+12,24-03-2020,"The speed @ which COVID-19 progresses from stage 1/2 to 3 is directly proportional to people's dishonesty in not disclosing their travel history & not following states guidelines. This also the reason for forced lockdown or curfew to prevent spread of COVID-19.
#IndiaFightsCorona",['#indiafightscorona']
297,1.24E+18,1.24E+18,1.59E+12,24-03-2020,"Lock down orders of Govt and instructions, must be Fallowed strictly.or other wise we people put into problems our selves every citizen should fight against COVID 19.  https://twitter.com/BBMP_MAYOR/status/1242323360782024705 …",[]
298,1.24E+18,1.24E+18,1.59E+12,24-03-2020,The speed @ which COVID-19 progresses from stage 1 or 2 to 3 is directly proportional to people's dishonesty in not disclosing their travel history and not following states guidelines. This also the reason for forced lockdown or curfew to prevent spread of COVID-19.  pic.twitter.com/tl49oGvhfV,[]
299,1.24E+18,1.24E+18,1.58E+12,23-03-2020,"Dua ha Allah duty pay mujod hmary Police/Army k jawano ko or Doctors ko Safe rakhy.
#LockdownNow #COVIDIOTS #StayAtHomeSaveLives #lockdown #COVID #COVIDIOT pic.twitter.com/sPLdGeMhja","['#lockdownnow', '#covidiots', '#stayathomesavelives', '#lockdown', '#covid', '#covidiot']"
300,1.24E+18,1.24E+18,1.58E+12,23-03-2020,Lockdown not the only or best solution! @WHO vigorous testing is the need of the hour followed by isolation! #TestTestTest #Covid_19india,"['#testtesttest', '#covid_19india']"
301,1.24E+18,1.24E+18,1.58E+12,23-03-2020,"@AamAadmiParty @ArvindKejriwal An informative Appeal ! Sir we have to enforce curfew again or enforce strict law norms on lockdown, post which only people will understand & #COVIDー19 chain will break. This is high time now @LtGovDelhi #Covid_19india htt","['#covidー19', '#covid_19india']"
302,1.24E+18,1.24E+18,1.58E+12,23-03-2020,"Video In Link: Should there be Lockdown Or not During CoronaVirus Crisis ?| WHO Re.. https://youtu.be/V0JSUGX9Vt8  via @YouTube
#Covid_19india #Corona #stupidity #prayforitaly #AbKaroDeshKiRakhwali #PakistanResolutionDay #23March #CoronavirusPandemic #CoronaVirusUpdate @antonioguterres pic.twitter.com/908qYFEoQM","['#covid_19india', '#corona', '#stupidity', '#prayforitaly', '#abkarodeshkirakhwali', '#pakistanresolutionday', '#23march', '#coronaviruspandemic', '#coronavirusupdate']"
303,1.24E+18,1.24E+18,1.58E+12,23-03-2020,"Ru at home or work place, Kindly have a look outside it does it seem to be a lockdown, people are coming out of their home as it is a holiday. Please be seriously or else the worlds 2nd most powerful county in medical got hit with COVID 19 it won’t take a week to destroy India.",[]
304,1.24E+18,1.24E+18,1.58E+12,23-03-2020,@KTRTRS @TelanganaDGP @TelanganaPolice is this covid-19 lockdown or a holiday? Gandhinagar GHMC kavadiguda play ground. Please take action sir.  pic.twitter.com/Th73zIOJo8 – at Gandhi Nagar Park,[]
305,1.24E+18,1.24E+18,1.58E+12,23-03-2020,"The Govt. can't lockdown entire country effectively Only WE CAN LOCKDOWN OURSELVES
Your pending visit to a tailor or a quick 10 minute evening walk or a sympathetic visit to an elderly uncle is enough to make you contract COVID
#CoronaUpdatesInIndia
#Covid_19india #coronawarriors","['#coronaupdatesinindia', '#covid_19india', '#coronawarriors']"
306,1.24E+18,1.24E+18,1.58E+12,23-03-2020,No space in Bus. First day delhi lockdown. Covid- 19 spread like wildfire & here????? Please shutdown remaining 25% services or matter uncontrollable  pic.twitter.com/NVVlpdHo47 – at Uttam Nagar East Metro Station,[]
307,1.24E+18,1.24E+18,1.58E+12,23-03-2020,Surprisingly the #BarachanaPolice has forcibly #LockDown the #Chandikhol Market today in view of #Covid_19india ! Is there any Order from @spjajpur @DGPOdisha @CMO_Odisha or any authority for the same ?  pic.twitter.com/a0S5bgjBC8,"['#barachanapolice', '#lockdown', '#chandikhol', '#covid_19india']"
308,1.24E+18,1.24E+18,1.58E+12,23-03-2020,Is this khan’s incompetence or a sound-full decision to not lockdown the country. What if the covid-19 virus rapidly increases and can’t take control over infected peoples and causalities?This is maybe going to the greatest blunder of khan’s government@MaryamNSharif,[]
309,1.24E+18,1.24E+18,1.58E+12,23-03-2020,This is your preventive measure taken for COVID-19 or you call it a lockdown ????? This is how you have planned to save jharkhand people from COVID-19???  @JharkhandCMO @ZeeBiharNews @rashtrapatibhvn @sudhirchaudhary pic.twitter.com/46YPQwLChA – at Deoghar,[]
310,1.24E+18,1.24E+18,1.58E+12,23-03-2020,"Take ""Suspected COVID-19"" as positive  & demographically lock down. No meaning until 27th Match. Suspected +/- case high probability for community transmission. COVID-19 virus initially not detected thought antibody or primer based detection, as because mutant in nature.",[]
